url,site_category,tag_name,attributes,inner_text,is_visible,bounding_box,selector,aria_role,aria_label,classes,id,is_clickable,has_hover,text_length,child_elements,parent_tag
https://www.behance.net/,media,img,"{'src': 'https://a5.behance.net/53929478c5ef5b62fce326debf97d272afb4190e/img/creator_pro/page_banner/1.webp', 'alt': 'Cover for Corktown', 'class': 'CreatorProPageBanner-image-ny6'}",,False,,div#site-content > div > div > div > div > div > div > a > img,,,CreatorProPageBanner-image-ny6,,False,False,0,0,a
https://www.behance.net/,media,img,"{'src': 'https://a5.behance.net/53929478c5ef5b62fce326debf97d272afb4190e/img/creator_pro/page_banner/2.webp', 'alt': 'Cover for FROZEN COLORS OF WINTER - Germany', 'class': 'CreatorProPageBanner-image-ny6'}",,False,,div#site-content > div > div > div > div > div > div > a:nth-of-type(2) > img,,,CreatorProPageBanner-image-ny6,,False,False,0,0,a
https://www.behance.net/,media,img,"{'src': 'https://a5.behance.net/53929478c5ef5b62fce326debf97d272afb4190e/img/creator_pro/page_banner/3.webp', 'alt': ""Cover for 'Handmade' Greyscalegorilla Plus"", 'class': 'CreatorProPageBanner-image-ny6'}",,False,,div#site-content > div > div > div > div > div > div > a:nth-of-type(3) > img,,,CreatorProPageBanner-image-ny6,,False,False,0,0,a
https://www.behance.net/,media,img,"{'src': 'https://a5.behance.net/53929478c5ef5b62fce326debf97d272afb4190e/img/creator_pro/page_banner/4.webp', 'alt': 'Cover for Various Illustrations 2023 — 2024.', 'class': 'CreatorProPageBanner-image-ny6'}",,False,,div#site-content > div > div > div > div > div > div > a:nth-of-type(4) > img,,,CreatorProPageBanner-image-ny6,,False,False,0,0,a
https://www.behance.net/,media,img,"{'src': 'https://a5.behance.net/53929478c5ef5b62fce326debf97d272afb4190e/img/creator_pro/page_banner/5.webp', 'alt': 'Cover for Pizzeria Alberico', 'class': 'CreatorProPageBanner-image-ny6'}",,False,,div#site-content > div > div > div > div > div > div > a:nth-of-type(5) > img,,,CreatorProPageBanner-image-ny6,,False,False,0,0,a
https://www.behance.net/,media,img,"{'src': 'https://a5.behance.net/53929478c5ef5b62fce326debf97d272afb4190e/img/creator_pro/page_banner/6.webp', 'alt': 'Cover for La Deseada', 'class': 'CreatorProPageBanner-image-ny6'}",,False,,div#site-content > div > div > div > div > div > div > a:nth-of-type(6) > img,,,CreatorProPageBanner-image-ny6,,False,False,0,0,a
https://www.behance.net/,media,img,"{'src': 'https://a5.behance.net/53929478c5ef5b62fce326debf97d272afb4190e/img/creator_pro/page_banner/7.webp', 'alt': 'Cover for Just My Type', 'class': 'CreatorProPageBanner-image-ny6'}",,False,,div#site-content > div > div > div > div > div:nth-of-type(3) > div > a > img,,,CreatorProPageBanner-image-ny6,,False,False,0,0,a
https://www.behance.net/,media,img,"{'src': 'https://a5.behance.net/53929478c5ef5b62fce326debf97d272afb4190e/img/creator_pro/page_banner/8.webp', 'alt': 'Cover for Chile, from Atacama to Patagonia', 'class': 'CreatorProPageBanner-image-ny6'}",,False,,div#site-content > div > div > div > div > div:nth-of-type(3) > div > a:nth-of-type(2) > img,,,CreatorProPageBanner-image-ny6,,False,False,0,0,a
https://www.behance.net/,media,img,"{'src': 'https://a5.behance.net/53929478c5ef5b62fce326debf97d272afb4190e/img/creator_pro/page_banner/9.webp', 'alt': 'Cover for WELCOME TO MY WORLD', 'class': 'CreatorProPageBanner-image-ny6'}",,False,,div#site-content > div > div > div > div > div:nth-of-type(3) > div > a:nth-of-type(3) > img,,,CreatorProPageBanner-image-ny6,,False,False,0,0,a
https://www.behance.net/,media,img,"{'src': 'https://a5.behance.net/53929478c5ef5b62fce326debf97d272afb4190e/img/creator_pro/page_banner/10.webp', 'alt': 'Cover for Free Illustration Vol.1', 'class': 'CreatorProPageBanner-image-ny6'}",,False,,div#site-content > div > div > div > div > div:nth-of-type(3) > div > a:nth-of-type(4) > img,,,CreatorProPageBanner-image-ny6,,False,False,0,0,a
https://www.behance.net/,media,img,"{'src': 'https://a5.behance.net/53929478c5ef5b62fce326debf97d272afb4190e/img/creator_pro/page_banner/11.webp', 'alt': 'Cover for Etape 2030 de la transition écologique', 'class': 'CreatorProPageBanner-image-ny6'}",,False,,div#site-content > div > div > div > div > div:nth-of-type(3) > div > a:nth-of-type(5) > img,,,CreatorProPageBanner-image-ny6,,False,False,0,0,a
https://www.behance.net/,media,img,"{'sizes': '404px', 'src': 'https://mir-s3-cdn-cf.behance.net/projects/404/bab481215814647.Y3JvcCwxNDAwLDEwOTUsMCw3OQ.png', 'class': 'ProjectCoverNeue-image-TFB js-cover-image ProjectCoverNeue-imageHoverOverlay-m1P', 'alt': 'Illustration Collection XIII', 'loading': 'lazy', 'style': ''}",,True,"{'x': 23.99147605895996, 'y': 161.98863220214844, 'width': 391.87497901916504, 'height': 306.51988220214844}",div#site-content > div > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(2) > div > div > div:nth-of-type(2) > div > div > div > div > div > div > div > div > picture > img,,,ProjectCoverNeue-image-TFB js-cover-image ProjectCoverNeue-imageHoverOverlay-m1P,,True,False,0,0,picture
