url,site_category,tag_name,attributes,inner_text,is_visible,bounding_box,selector,aria_role,aria_label,classes,id,is_clickable,has_hover,text_length,child_elements,parent_tag
https://playwright.dev/python/docs/intro,content,nav,"{'aria-label': 'Main', 'class': 'navbar navbar--fixed-top'}","Playwright for Python
Docs
API
Python
Community
Search
K",True,"{'x': 0, 'y': 0, 'width': 1263.6363525390625, 'height': 59.999996185302734}",div#__docusaurus > nav,,Main,navbar navbar--fixed-top,,True,False,56,2,div
https://playwright.dev/python/docs/intro,content,nav,"{'aria-label': 'Docs sidebar', 'class': 'menu thin-scrollbar menu_SIkG'}","Getting Started
Installation
Writing tests
Generating tests
Running and debugging tests
Trace viewer
Setting up CI
Pytest Plugin Reference
Getting started - Library
Release notes
Guides
Actions
Auto-waiting
API testing
Assertions
Authentication
Browsers
Chrome extensions
Clock
Debugging Tests
Dialogs
Downloads
Emulation
Evaluating JavaScript
Events
Extensibility
Frames
Handles
Isolation
Locators
Mock APIs
Navigations
Network
Other locators
Pages
Page object models
Screenshots
Aria snapshots
Test generator
Trace viewer
Videos
WebView2
Integrations
Supported languages",True,"{'x': 0, 'y': 59.999996185302734, 'width': 300, 'height': 660.0000038146973}",div#__docusaurus_skipToContent_fallback > div > div > aside > div > div > nav,,Docs sidebar,menu thin-scrollbar menu_SIkG,,True,False,572,1,div
https://playwright.dev/python/docs/intro,content,nav,"{'class': 'theme-doc-breadcrumbs breadcrumbsContainer_Z_bl', 'aria-label': 'Breadcrumbs'}",Getting StartedInstallation,True,"{'x': 315.9942932128906, 'y': 75.99431610107422, 'width': 690.7386169433594, 'height': 31.335227966308594}",div#__docusaurus_skipToContent_fallback > div > div > main > div > div > div > div > article > nav,,Breadcrumbs,theme-doc-breadcrumbs breadcrumbsContainer_Z_bl,,True,False,27,1,article
https://playwright.dev/python/docs/intro,content,nav,"{'class': 'pagination-nav docusaurus-mt-lg', 'aria-label': 'Docs pages'}","Next
Writing tests",True,"{'x': 315.9942932128906, 'y': 2726.321044921875, 'width': 690.7386169433594, 'height': 75.283935546875}",div#__docusaurus_skipToContent_fallback > div > div > main > div > div > div > div > nav,,Docs pages,pagination-nav docusaurus-mt-lg,,True,False,18,1,div
https://playwright.dev/python/docs/intro,content,header,{},Installation,True,"{'x': 315.9942932128906, 'y': 120.12783813476562, 'width': 690.7386169433594, 'height': 59.98579406738281}",div#__docusaurus_skipToContent_fallback > div > div > main > div > div > div > div > article > div:nth-of-type(2) > header,,,,,True,False,12,1,div
https://playwright.dev/python/docs/intro,content,footer,{'class': 'footer footer--dark'},"Learn
Getting started
Playwright Training
Learn Videos
Feature Videos
Community
Stack Overflow
Discord
Twitter
LinkedIn
More
GitHub
YouTube
Blog
Ambassadors
Copyright © 2025 Microsoft",True,"{'x': 0, 'y': 2833.59375, 'width': 1263.6363525390625, 'height': 270.283935546875}",div#__docusaurus > footer,,,footer footer--dark,,True,False,183,1,div
https://playwright.dev/python/docs/intro,content,aside,{'class': 'theme-doc-sidebar-container docSidebarContainer_YfHR'},"Getting Started
Installation
Writing tests
Generating tests
Running and debugging tests
Trace viewer
Setting up CI
Pytest Plugin Reference
Getting started - Library
Release notes
Guides
Actions
Auto-waiting
API testing
Assertions
Authentication
Browsers
Chrome extensions
Clock
Debugging Tests
Dialogs
Downloads
Emulation
Evaluating JavaScript
Events
Extensibility
Frames
Handles
Isolation
Locators
Mock APIs
Navigations
Network
Other locators
Pages
Page object models
Screenshots
Aria snapshots
Test generator
Trace viewer
Videos
WebView2
Integrations
Supported languages",True,"{'x': 0, 'y': 0, 'width': 300, 'height': 2833.59375}",div#__docusaurus_skipToContent_fallback > div > div > aside,,,theme-doc-sidebar-container docSidebarContainer_YfHR,,True,False,572,1,div
https://playwright.dev/python/docs/intro,content,main,{'class': 'docMainContainer_TBSr'},"Getting StartedInstallation
Installation
Introduction​

Playwright was created specifically to accommodate the needs of end-to-end testing. Playwright supports all modern rendering engines including Chromium, WebKit, and Firefox. Test on Windows, Linux, and macOS, locally or on CI, headless or headed with native mobile emulation.

The Playwright library can be used as a general purpose browser automation tool, providing a powerful set of APIs to automate web applications, for both sync and async Python.

This introduction describes the Playwright Pytest plugin, which is the recommended way to write end-to-end tests.

You will learn

How to install Playwright Pytest
How to run the example test
Installing Playwright Pytest​

Playwright recommends using the official Playwright Pytest plugin to write end-to-end tests. It provides context isolation, running it on multiple browser configurations out of the box.

Get started by installing Playwright and running the example test to see it in action.

PyPI
Anaconda

Install the Pytest plugin:

pip install pytest-playwright


Install the required browsers:

playwright install

Add Example Test​

Create a file that follows the test_ prefix convention, such as test_example.py, inside the current working directory or in a sub-directory with the code below. Make sure your test name also follows the test_ prefix convention.

test_example.py
import re
from playwright.sync_api import Page, expect

def test_has_title(page: Page):
    page.goto(""https://playwright.dev/"")

    # Expect a title ""to contain"" a substring.
    expect(page).to_have_title(re.compile(""Playwright""))

def test_get_started_link(page: Page):
    page.goto(""https://playwright.dev/"")

    # Click the get started link.
    page.get_by_role(""link"", name=""Get started"").click()

    # Expects page to have a heading with the name of Installation.
    expect(page.get_by_role(""heading"", name=""Installation"")).to_be_visible()

Running the Example Test​

By default tests will be run on chromium. This can be configured via the CLI options. Tests are run in headless mode meaning no browser UI will open up when running the tests. Results of the tests and test logs will be shown in the terminal.

pytest

Updating Playwright​

To update Playwright to the latest version run the following command:

pip install pytest-playwright playwright -U

System requirements​
Python 3.8 or higher.
Windows 10+, Windows Server 2016+ or Windows Subsystem for Linux (WSL).
macOS 13 Ventura, or later.
Debian 12, Ubuntu 22.04, Ubuntu 24.04, on x86-64 and arm64 architecture.
What's next​
Write tests using web first assertions, page fixtures and locators
Run single test, multiple tests, headed mode
Generate tests with Codegen
See a trace of your tests
Next
Writing tests
Introduction
Installing Playwright Pytest
Add Example Test
Running the Example Test
Updating Playwright
System requirements
What's next",True,"{'x': 300, 'y': 59.999996185302734, 'width': 963.6363525390625, 'height': 2773.5937538146973}",div#__docusaurus_skipToContent_fallback > div > div > main,,,docMainContainer_TBSr,,True,False,2918,1,div
https://playwright.dev/python/docs/intro,content,div,"{'role': 'region', 'aria-label': 'Skip to main content'}",Skip to main content,False,"{'x': 0, 'y': 0, 'width': 1263.6363525390625, 'height': 0}",div#__docusaurus > div,region,Skip to main content,,,False,False,20,1,div
https://playwright.dev/python/docs/intro,content,a,"{'class': 'skipToContent_fXgn', 'href': '#__docusaurus_skipToContent_fallback'}",Skip to main content,True,"{'x': 1263.6363525390625, 'y': 15.994318008422852, 'width': 86.0653076171875, 'height': 95.12783622741699}",div#__docusaurus > div > a,,,skipToContent_fXgn,,True,False,20,0,div
https://playwright.dev/python/docs/intro,content,nav,"{'aria-label': 'Main', 'class': 'navbar navbar--fixed-top'}","Playwright for Python
Docs
API
Python
Community
Search
K",True,"{'x': 0, 'y': 0, 'width': 1263.6363525390625, 'height': 59.999996185302734}",div#__docusaurus > nav,,Main,navbar navbar--fixed-top,,True,False,56,2,div
https://playwright.dev/python/docs/intro,content,div,{'class': 'navbar__items'},"Playwright for Python
Docs
API
Python
Community",True,"{'x': 15.994318008422852, 'y': 7.997159004211426, 'width': 936.4061946868896, 'height': 44.0056791305542}",div#__docusaurus > nav > div > div,,,navbar__items,,True,False,47,6,div
https://playwright.dev/python/docs/intro,content,button,"{'aria-label': 'Toggle navigation bar', 'aria-expanded': 'false', 'class': 'navbar__toggle clean-btn', 'type': 'button'}",,False,,div#__docusaurus > nav > div > div > button,,Toggle navigation bar,navbar__toggle clean-btn,,False,False,0,1,div
https://playwright.dev/python/docs/intro,content,a,"{'class': 'navbar__brand', 'href': '/python/'}",Playwright for Python,True,"{'x': 15.994318008422852, 'y': 14.005681037902832, 'width': 205.9801082611084, 'height': 31.988635063171387}",div#__docusaurus > nav > div > div > a,,,navbar__brand,,True,False,21,2,div
https://playwright.dev/python/docs/intro,content,img,"{'src': '/python/img/playwright-logo.svg', 'alt': 'Playwright logo', 'class': 'themedComponent_mlkZ themedComponent--light_NVdE'}",,True,"{'x': 15.994318008422852, 'y': 14.005681037902832, 'width': 31.98863410949707, 'height': 31.988635063171387}",div#__docusaurus > nav > div > div > a > div > img,,,themedComponent_mlkZ themedComponent--light_NVdE,,True,False,0,0,div
https://playwright.dev/python/docs/intro,content,a,"{'aria-current': 'page', 'class': 'navbar__item navbar__link navbar__link--active', 'href': '/python/docs/intro'}",Docs,True,"{'x': 237.96873474121094, 'y': 12.8125, 'width': 59.43180847167969, 'height': 34.36079406738281}",div#__docusaurus > nav > div > div > a:nth-of-type(2),,,navbar__item navbar__link navbar__link--active,,True,False,4,0,div
https://playwright.dev/python/docs/intro,content,a,"{'class': 'navbar__item navbar__link', 'href': '/python/docs/api/class-playwright'}",API,True,"{'x': 297.4005432128906, 'y': 12.8125, 'width': 48.735809326171875, 'height': 34.36079406738281}",div#__docusaurus > nav > div > div > a:nth-of-type(3),,,navbar__item navbar__link,,True,False,3,0,div
https://playwright.dev/python/docs/intro,content,div,{'class': 'navbar__item dropdown dropdown--hoverable'},Python,True,"{'x': 346.1363525390625, 'y': 12.8125, 'width': 93.0113525390625, 'height': 34.36079406738281}",div#__docusaurus > nav > div > div > div,,,navbar__item dropdown dropdown--hoverable,,True,False,6,2,div
https://playwright.dev/python/docs/intro,content,a,"{'href': '#', 'aria-haspopup': 'true', 'aria-expanded': 'false', 'role': 'button', 'class': 'navbar__link'}",Python,True,"{'x': 358.125, 'y': 19.53125, 'width': 69.03408813476562, 'height': 20.909088134765625}",div#__docusaurus > nav > div > div > div > a,button,,navbar__link,,True,False,6,0,div
https://playwright.dev/python/docs/intro,content,ul,{'class': 'dropdown__menu'},,False,"{'x': 346.1363525390625, 'y': 37.96875, 'width': 160, 'height': 153.09658813476562}",div#__docusaurus > nav > div > div > div > ul,,,dropdown__menu,,False,False,0,4,div
https://playwright.dev/python/docs/intro,content,a,"{'class': 'navbar__item navbar__link', 'href': '/python/community/welcome'}",Community,True,"{'x': 439.147705078125, 'y': 12.8125, 'width': 108.57952880859375, 'height': 34.36079406738281}",div#__docusaurus > nav > div > div > a:nth-of-type(4),,,navbar__item navbar__link,,True,False,9,0,div
https://playwright.dev/python/docs/intro,content,div,{'class': 'navbar__items navbar__items--right'},"Search
K",True,"{'x': 952.4005126953125, 'y': 7.997159004211426, 'width': 295.241455078125, 'height': 44.0056791305542}",div#__docusaurus > nav > div > div:nth-of-type(2),,,navbar__items navbar__items--right,,True,False,8,4,div
https://playwright.dev/python/docs/intro,content,a,"{'href': 'https://github.com/microsoft/playwright-python', 'target': '_blank', 'rel': 'noopener noreferrer', 'class': 'navbar__item navbar__link header-github-link', 'aria-label': 'GitHub repository'}",,True,"{'x': 952.4005126953125, 'y': 14.005681037902832, 'width': 47.96875, 'height': 31.9744291305542}",div#__docusaurus > nav > div > div:nth-of-type(2) > a,,GitHub repository,navbar__item navbar__link header-github-link,,True,False,0,0,div
https://playwright.dev/python/docs/intro,content,a,"{'href': 'https://aka.ms/playwright/discord', 'target': '_blank', 'rel': 'noopener noreferrer', 'class': 'navbar__item navbar__link header-discord-link', 'aria-label': 'Discord server'}",,True,"{'x': 1000.3692626953125, 'y': 16.50568199157715, 'width': 47.96875, 'height': 26.97443199157715}",div#__docusaurus > nav > div > div:nth-of-type(2) > a:nth-of-type(2),,Discord server,navbar__item navbar__link header-discord-link,,True,False,0,0,div
https://playwright.dev/python/docs/intro,content,div,{'class': 'toggle_vylO colorModeToggle_DEke'},,True,"{'x': 1048.3380126953125, 'y': 14.005681037902832, 'width': 31.9886474609375, 'height': 31.988635063171387}",div#__docusaurus > nav > div > div:nth-of-type(2) > div,,,toggle_vylO colorModeToggle_DEke,,True,False,0,1,div
https://playwright.dev/python/docs/intro,content,button,"{'class': 'clean-btn toggleButton_gllP', 'type': 'button', 'title': 'Switch between dark and light mode (currently dark mode)', 'aria-label': 'Switch between dark and light mode (currently dark mode)', 'aria-live': 'polite', 'aria-pressed': 'true'}",,True,"{'x': 1048.3380126953125, 'y': 14.005681037902832, 'width': 31.9886474609375, 'height': 31.988635063171387}",div#__docusaurus > nav > div > div:nth-of-type(2) > div > button,,Switch between dark and light mode (currently dark mode),clean-btn toggleButton_gllP,,True,False,0,2,div
https://playwright.dev/python/docs/intro,content,div,{'class': 'navbarSearchContainer_Bca1'},"Search
K",True,"{'x': 1080.32666015625, 'y': 8.01136302947998, 'width': 167.3153076171875, 'height': 43.97727298736572}",div#__docusaurus > nav > div > div:nth-of-type(2) > div:nth-of-type(2),,,navbarSearchContainer_Bca1,,True,False,8,1,div
https://playwright.dev/python/docs/intro,content,button,"{'type': 'button', 'class': 'DocSearch DocSearch-Button', 'aria-label': 'Search (Ctrl+K)'}","Search
K",True,"{'x': 1092.3153076171875, 'y': 12.002840042114258, 'width': 155.32666015625, 'height': 35.99431800842285}",div#__docusaurus > nav > div > div:nth-of-type(2) > div:nth-of-type(2) > button,,Search (Ctrl+K),DocSearch DocSearch-Button,,True,False,8,2,div
