url,site_category,tag_name,attributes,inner_text,is_visible,bounding_box,selector,aria_role,aria_label,classes,id,is_clickable,has_hover,text_length,child_elements,parent_tag
https://github.com/,interactive,nav,"{'class': 'HeaderMenu-nav', 'aria-label': 'Global'}","Product
Solutions
Resources
Open Source
Enterprise
Pricing",True,"{'x': 79.97158813476562, 'y': 57.471588134765625, 'width': 597.4289855957031, 'height': 39.98579406738281}",html > body > div > div:nth-of-type(3) > header > div > div:nth-of-type(2) > div > nav,,Global,HeaderMenu-nav,,True,False,58,1,div
https://github.com/,interactive,nav,"{'class': 'col-6 col-sm-3 col-lg-2 mb-6 mb-md-2 pr-3 pr-lg-0 pl-lg-4', 'aria-labelledby': 'footer-title-product'}","Product
Features
Enterprise
Copilot
Security
Pricing
Team
Resources
Roadmap
Compare GitHub",True,"{'x': 426.5340881347656, 'y': 10331.51953125, 'width': 205.26986694335938, 'height': 338.4521484375}",html > body > div > footer > div > div > nav,,,col-6 col-sm-3 col-lg-2 mb-6 mb-md-2 pr-3 pr-lg-0 pl-lg-4,,True,False,90,2,div
https://github.com/,interactive,nav,"{'class': 'col-6 col-sm-3 col-lg-2 mb-6 mb-md-2 pr-3 pr-md-0 pl-md-4', 'aria-labelledby': 'footer-title-platform'}","Platform
Developer API
Partners
Education
GitHub CLI
GitHub Desktop
GitHub Mobile",True,"{'x': 631.803955078125, 'y': 10331.51953125, 'width': 205.2698974609375, 'height': 338.4521484375}",html > body > div > footer > div > div > nav:nth-of-type(2),,,col-6 col-sm-3 col-lg-2 mb-6 mb-md-2 pr-3 pr-md-0 pl-md-4,,True,False,81,2,div
https://github.com/,interactive,nav,"{'class': 'col-6 col-sm-3 col-lg-2 mb-6 mb-md-2 pr-3 pr-md-0 pl-md-4', 'aria-labelledby': 'footer-title-support'}","Support
Docs
Community Forum
Professional Services
Premium Support
Skills
Status
Contact GitHub",True,"{'x': 837.0738525390625, 'y': 10331.51953125, 'width': 205.2698974609375, 'height': 338.4521484375}",html > body > div > footer > div > div > nav:nth-of-type(3),,,col-6 col-sm-3 col-lg-2 mb-6 mb-md-2 pr-3 pr-md-0 pl-md-4,,True,False,95,2,div
https://github.com/,interactive,nav,"{'class': 'col-6 col-sm-3 col-lg-2 mb-6 mb-md-2 pr-3 pr-md-0 pl-md-4', 'aria-labelledby': 'footer-title-company'}","Company
About
Customer stories
Blog
The ReadME Project
Careers
Newsroom
Inclusion
Social Impact
Shop",True,"{'x': 1042.34375, 'y': 10331.51953125, 'width': 205.2698974609375, 'height': 338.4521484375}",html > body > div > footer > div > div > nav:nth-of-type(4),,,col-6 col-sm-3 col-lg-2 mb-6 mb-md-2 pr-3 pr-md-0 pl-md-4,,True,False,100,2,div
https://github.com/,interactive,nav,{'aria-label': 'Legal and Resource Links'},"© 2025 GitHub, Inc.
Terms
Privacy (Updated 02/2024)
Sitemap
What is Git?
Manage cookies
Do not share my personal information",True,"{'x': 15.994318008422852, 'y': 10766.931640625, 'width': 782.3010921478271, 'height': 17.9970703125}",html > body > div > footer > div:nth-of-type(2) > div > nav,,Legal and Resource Links,,,True,False,124,1,div
https://github.com/,interactive,nav,"{'aria-label': ""GitHub's Social Media Links"", 'class': 'mt-3 mt-md-0'}","GitHub on LinkedIn
GitHub on Instagram
GitHub on YouTube
GitHub on X
GitHub on TikTok
GitHub on Twitch
GitHub’s organization on GitHub",True,"{'x': 1003.7073364257812, 'y': 10765.9375, 'width': 243.93463134765625, 'height': 20}",html > body > div > footer > div:nth-of-type(2) > div > nav:nth-of-type(2),,GitHub's Social Media Links,mt-3 mt-md-0,,True,False,134,1,div
https://github.com/,interactive,header,"{'class': 'HeaderMktg header-logged-out js-details-container js-header Details f4 py-3', 'role': 'banner', 'data-is-top': 'true', 'data-color-mode': 'light', 'data-light-theme': 'light', 'data-dark-theme': 'dark'}","Navigation Menu
Product
Solutions
Resources
Open Source
Enterprise
Pricing
Sign in
Sign up",True,"{'x': 0, 'y': 41.477272033691406, 'width': 1263.6363525390625, 'height': 71.97442626953125}",html > body > div > div:nth-of-type(3) > header,banner,,HeaderMktg header-logged-out js-details-container js-header Details f4 py-3,,True,False,90,3,div
https://github.com/,interactive,header,{'class': 'Primer_Brand__SectionIntro-module__SectionIntro___RduRB Primer_Brand__SectionIntro-module__SectionIntro--align-center___qU_a9 Primer_Brand__SectionIntro-module__SectionIntro--full-width___HROKL lp-SectionIntro-content'},"Accelerate performance

With GitHub Copilot embedded throughout the platform, you can simplify your toolchain, automate tasks, and improve the developer experience.",True,"{'x': 0, 'y': 2207.51416015625, 'width': 1263.6363525390625, 'height': 170.35498046875}",section#automation > div > div > div > div > header,,,Primer_Brand__SectionIntro-module__SectionIntro___RduRB Primer_Brand__SectionIntro-module__SectionIntro--align-center___qU_a9 Primer_Brand__SectionIntro-module__SectionIntro--full-width___HROKL lp-SectionIntro-content,,True,False,164,2,div
https://github.com/,interactive,header,{'class': 'Primer_Brand__SectionIntro-module__SectionIntro___RduRB Primer_Brand__SectionIntro-module__SectionIntro--align-center___qU_a9 Primer_Brand__SectionIntro-module__SectionIntro--full-width___HROKL lp-SectionIntro-content'},"Built-in application security
where found means fixed

Use AI to find and fix vulnerabilities—freeing your teams to ship more secure software faster.",True,"{'x': 0, 'y': 4468.86328125, 'width': 1263.6363525390625, 'height': 194.3466796875}",section#security > div > div > div > header,,,Primer_Brand__SectionIntro-module__SectionIntro___RduRB Primer_Brand__SectionIntro-module__SectionIntro--align-center___qU_a9 Primer_Brand__SectionIntro-module__SectionIntro--full-width___HROKL lp-SectionIntro-content,,True,False,149,2,div
