url,site_category,tag_name,attributes,inner_text,is_visible,bounding_box,selector,aria_role,aria_label,classes,id,is_clickable,has_hover,text_length,child_elements,parent_tag
https://ui.shadcn.com/docs/components/accordion,interactive,nav,{'class': 'flex items-center gap-4 text-sm xl:gap-6'},"Docs
Components
Blocks
Charts
Themes
Colors",True,"{'x': 159.5170440673828, 'y': 15.994318008422852, 'width': 416.71873474121094, 'height': 23.99147605895996}",html > body > div > div > div > header > div > div > div > nav,,,flex items-center gap-4 text-sm xl:gap-6,,True,False,43,6,div
https://ui.shadcn.com/docs/components/accordion,interactive,nav,{'class': 'flex items-center gap-0.5'},"GitHub
Toggle theme",True,"{'x': 1179.1334228515625, 'y': 12.002840042114258, 'width': 65.9659423828125, 'height': 31.98863410949707}",html > body > div > div > div > header > div > div > div:nth-of-type(2) > nav,,,flex items-center gap-0.5,,True,False,19,2,div
https://ui.shadcn.com/docs/components/accordion,interactive,header,{'class': 'border-grid sticky top-0 z-50 w-full border-b bg-background/95 backdrop-blur supports-[backdrop-filter]:bg-background/60'},"shadcn/ui
Docs
Components
Blocks
Charts
Themes
Colors
Search documentation...
⌘
K
GitHub
Toggle theme",True,"{'x': 0, 'y': 0, 'width': 1269.0908203125, 'height': 56.90340805053711}",html > body > div > div > div > header,,,border-grid sticky top-0 z-50 w-full border-b bg-background/95 backdrop-blur supports-[backdrop-filter]:bg-background/60,,True,False,101,1,div
https://ui.shadcn.com/docs/components/accordion,interactive,footer,{'class': 'border-grid border-t py-6 md:px-8 md:py-0'},Built by shadcn. The source code is available on GitHub.,True,"{'x': 0, 'y': 1279.6732177734375, 'width': 1269.0908203125, 'height': 60.9091796875}",html > body > div > div > div > footer,,,border-grid border-t py-6 md:px-8 md:py-0,,True,False,56,1,div
https://ui.shadcn.com/docs/components/accordion,interactive,aside,{'class': 'border-grid fixed top-14 z-30 hidden h-[calc(100vh-3.5rem)] w-full shrink-0 border-r md:sticky md:block'},"Getting Started
Introduction
Installation
components.json
Theming
Dark mode
CLI
Monorepo
New
Next.js 15 + React 19
Typography
Open in v0
Figma
Changelog
Installation
Next.js
Vite
Remix
Astro
Laravel
Gatsby
Manual
Components
Accordion
Alert
Alert Dialog
Aspect Ratio
Avatar
Badge
Breadcrumb
Button
Calendar
Card
Carousel
Chart
Checkbox
Collapsible
Combobox
Command
Context Menu
Data Table
Date Picker
Dialog
Drawer
Dropdown Menu
Form
Hover Card
Input
Input OTP
Label
Menubar
Navigation Menu
Pagination
Popover
Progress
Radio Group
Resizable
Scroll Area
Select
Separator
Sheet
Sidebar
Skeleton
Slider
Sonner
Switch
Table
Tabs
Textarea
Toast
Toggle
Toggle Group
Tooltip",True,"{'x': 23.99147605895996, 'y': 55.99431610107422, 'width': 239.99997901916504, 'height': 663.9914627075195}",html > body > div > div > div > main > div > div > aside,,,border-grid fixed top-14 z-30 hidden h-[calc(100vh-3.5rem)] w-full shrink-0 border-r md:sticky md:block,,True,False,666,1,div
https://ui.shadcn.com/docs/components/accordion,interactive,main,{'class': 'flex flex-1 flex-col'},"Getting Started
Introduction
Installation
components.json
Theming
Dark mode
CLI
Monorepo
New
Next.js 15 + React 19
Typography
Open in v0
Figma
Changelog
Installation
Next.js
Vite
Remix
Astro
Laravel
Gatsby
Manual
Components
Accordion
Alert
Alert Dialog
Aspect Ratio
Avatar
Badge
Breadcrumb
Button
Calendar
Card
Carousel
Chart
Checkbox
Collapsible
Combobox
Command
Context Menu
Data Table
Date Picker
Dialog
Drawer
Dropdown Menu
Form
Hover Card
Input
Input OTP
Label
Menubar
Navigation Menu
Pagination
Popover
Progress
Radio Group
Resizable
Scroll Area
Select
Separator
Sheet
Sidebar
Skeleton
Slider
Sonner
Switch
Table
Tabs
Textarea
Toast
Toggle
Toggle Group
Tooltip
Docs
Accordion
Accordion

A vertically stacked set of interactive headings that each reveal a section of content.

Docs
API Reference
Preview
Code
Style:
New York
Open in
Copy
Is it accessible?
Is it styled?
Is it animated?
Installation
CLI
Manual
pnpm
npm
yarn
bun
pnpm dlx shadcn@latest add accordion

Copy
Usage
import {
  Accordion,
  AccordionContent,
  AccordionItem,
  AccordionTrigger,
} from ""@/components/ui/accordion""
Copy
<Accordion type=""single"" collapsible>
  <AccordionItem value=""item-1"">
    <AccordionTrigger>Is it accessible?</AccordionTrigger>
    <AccordionContent>
      Yes. It adheres to the WAI-ARIA design pattern.
    </AccordionContent>
  </AccordionItem>
</Accordion>
Copy
Manual
Alert

On This Page

Installation
Usage
Bring your app built with shadcn to life on Vercel
Trusted by OpenAI, Sonos, Chick-fil-A, and more.
Vercel provides tools and infrastructure to deploy apps and features at scale.
Deploy Now
Deploy to Vercel",True,"{'x': 0, 'y': -19.46022605895996, 'width': 1269.0908203125, 'height': 1641.8607387542725}",html > body > div > div > div > main,,,flex flex-1 flex-col,,True,False,1622,1,div
https://ui.shadcn.com/docs/components/accordion,interactive,main,{'class': 'relative py-6 lg:gap-10 lg:py-8 xl:grid xl:grid-cols-[1fr_300px]'},"Docs
Accordion
Accordion

A vertically stacked set of interactive headings that each reveal a section of content.

Docs
API Reference
Preview
Code
Style:
New York
Open in
Copy
Is it accessible?
Is it styled?
Is it animated?
Installation
CLI
Manual
pnpm
npm
yarn
bun
pnpm dlx shadcn@latest add accordion

Copy
Usage
import {
  Accordion,
  AccordionContent,
  AccordionItem,
  AccordionTrigger,
} from ""@/components/ui/accordion""
Copy
<Accordion type=""single"" collapsible>
  <AccordionItem value=""item-1"">
    <AccordionTrigger>Is it accessible?</AccordionTrigger>
    <AccordionContent>
      Yes. It adheres to the WAI-ARIA design pattern.
    </AccordionContent>
  </AccordionItem>
</Accordion>
Copy
Manual
Alert

On This Page

Installation
Usage
Bring your app built with shadcn to life on Vercel
Trusted by OpenAI, Sonos, Chick-fil-A, and more.
Vercel provides tools and infrastructure to deploy apps and features at scale.
Deploy Now
Deploy to Vercel",True,"{'x': 303.991455078125, 'y': 53.26704406738281, 'width': 941.10791015625, 'height': 1641.8607635498047}",html > body > div > div > div > main > div > div > main,,,relative py-6 lg:gap-10 lg:py-8 xl:grid xl:grid-cols-[1fr_300px],,True,False,955,2,div
https://ui.shadcn.com/docs/components/accordion,interactive,div,{'class': 'relative flex min-h-svh flex-col bg-background'},"shadcn/ui
Docs
Components
Blocks
Charts
Themes
Colors
Search documentation...
⌘
K
GitHub
Toggle theme
Getting Started
Introduction
Installation
components.json
Theming
Dark mode
CLI
Monorepo
New
Next.js 15 + React 19
Typography
Open in v0
Figma
Changelog
Installation
Next.js
Vite
Remix
Astro
Laravel
Gatsby
Manual
Components
Accordion
Alert
Alert Dialog
Aspect Ratio
Avatar
Badge
Breadcrumb
Button
Calendar
Card
Carousel
Chart
Checkbox
Collapsible
Combobox
Command
Context Menu
Data Table
Date Picker
Dialog
Drawer
Dropdown Menu
Form
Hover Card
Input
Input OTP
Label
Menubar
Navigation Menu
Pagination
Popover
Progress
Radio Group
Resizable
Scroll Area
Select
Separator
Sheet
Sidebar
Skeleton
Slider
Sonner
Switch
Table
Tabs
Textarea
Toast
Toggle
Toggle Group
Tooltip
Docs
Accordion
Accordion

A vertically stacked set of interactive headings that each reveal a section of content.

Docs
API Reference
Preview
Code
Style:
New York
Open in
Copy
Is it accessible?
Is it styled?
Is it animated?
Installation
CLI
Manual
pnpm
npm
yarn
bun
pnpm dlx shadcn@latest add accordion

Copy
Usage
import {
  Accordion,
  AccordionContent,
  AccordionItem,
  AccordionTrigger,
} from ""@/components/ui/accordion""
Copy
<Accordion type=""single"" collapsible>
  <AccordionItem value=""item-1"">
    <AccordionTrigger>Is it accessible?</AccordionTrigger>
    <AccordionContent>
      Yes. It adheres to the WAI-ARIA design pattern.
    </AccordionContent>
  </AccordionItem>
</Accordion>
Copy
Manual
Alert

On This Page

Installation
Usage
Bring your app built with shadcn to life on Vercel
Trusted by OpenAI, Sonos, Chick-fil-A, and more.
Vercel provides tools and infrastructure to deploy apps and features at scale.
Deploy Now
Deploy to Vercel
Built by shadcn. The source code is available on GitHub.",True,"{'x': 0, 'y': 0, 'width': 1269.0908203125, 'height': 1759.6732177734375}",html > body > div > div,,,relative flex min-h-svh flex-col bg-background,,True,False,1781,1,div
https://ui.shadcn.com/docs/components/accordion,interactive,div,"{'data-wrapper': '', 'class': 'border-grid flex flex-1 flex-col'}","shadcn/ui
Docs
Components
Blocks
Charts
Themes
Colors
Search documentation...
⌘
K
GitHub
Toggle theme
Getting Started
Introduction
Installation
components.json
Theming
Dark mode
CLI
Monorepo
New
Next.js 15 + React 19
Typography
Open in v0
Figma
Changelog
Installation
Next.js
Vite
Remix
Astro
Laravel
Gatsby
Manual
Components
Accordion
Alert
Alert Dialog
Aspect Ratio
Avatar
Badge
Breadcrumb
Button
Calendar
Card
Carousel
Chart
Checkbox
Collapsible
Combobox
Command
Context Menu
Data Table
Date Picker
Dialog
Drawer
Dropdown Menu
Form
Hover Card
Input
Input OTP
Label
Menubar
Navigation Menu
Pagination
Popover
Progress
Radio Group
Resizable
Scroll Area
Select
Separator
Sheet
Sidebar
Skeleton
Slider
Sonner
Switch
Table
Tabs
Textarea
Toast
Toggle
Toggle Group
Tooltip
Docs
Accordion
Accordion

A vertically stacked set of interactive headings that each reveal a section of content.

Docs
API Reference
Preview
Code
Style:
New York
Open in
Copy
Is it accessible?
Is it styled?
Is it animated?
Installation
CLI
Manual
pnpm
npm
yarn
bun
pnpm dlx shadcn@latest add accordion

Copy
Usage
import {
  Accordion,
  AccordionContent,
  AccordionItem,
  AccordionTrigger,
} from ""@/components/ui/accordion""
Copy
<Accordion type=""single"" collapsible>
  <AccordionItem value=""item-1"">
    <AccordionTrigger>Is it accessible?</AccordionTrigger>
    <AccordionContent>
      Yes. It adheres to the WAI-ARIA design pattern.
    </AccordionContent>
  </AccordionItem>
</Accordion>
Copy
Manual
Alert

On This Page

Installation
Usage
Bring your app built with shadcn to life on Vercel
Trusted by OpenAI, Sonos, Chick-fil-A, and more.
Vercel provides tools and infrastructure to deploy apps and features at scale.
Deploy Now
Deploy to Vercel
Built by shadcn. The source code is available on GitHub.",True,"{'x': 0, 'y': 0, 'width': 1269.0908203125, 'height': 1759.6732177734375}",html > body > div > div > div,,,border-grid flex flex-1 flex-col,,True,False,1781,3,div
https://ui.shadcn.com/docs/components/accordion,interactive,header,{'class': 'border-grid sticky top-0 z-50 w-full border-b bg-background/95 backdrop-blur supports-[backdrop-filter]:bg-background/60'},"shadcn/ui
Docs
Components
Blocks
Charts
Themes
Colors
Search documentation...
⌘
K
GitHub
Toggle theme",True,"{'x': 0, 'y': 0, 'width': 1269.0908203125, 'height': 56.90340805053711}",html > body > div > div > div > header,,,border-grid sticky top-0 z-50 w-full border-b bg-background/95 backdrop-blur supports-[backdrop-filter]:bg-background/60,,True,False,101,1,div
