url,site_category,tag_name,attributes,inner_text,is_visible,bounding_box,selector,aria_role,aria_label,classes,id,is_clickable,has_hover,text_length,child_elements,parent_tag
https://developer.mozilla.org/en-US/docs/Web/Media/images,media,nav,"{'class': 'main-nav', 'aria-label': 'Main menu'}","References
Learn
Plus
Curriculum
NEW
Blog
Tools",True,"{'x': 191.98863220214844, 'y': 9.005681037902832, 'width': 513.9488677978516, 'height': 43.97727108001709}",div#root > div > div:nth-of-type(2) > header > div > div:nth-of-type(2) > nav,,Main menu,main-nav,,True,False,47,1,div
https://developer.mozilla.org/en-US/docs/Web/Media/images,media,nav,"{'class': 'breadcrumbs-container', 'aria-label': 'Breadcrumb'}","References
Web media technologies
Using images in HTML",True,"{'x': 15.994318008422852, 'y': 65.8522720336914, 'width': 503.9488582611084, 'height': 27.173294067382812}",div#root > div > div:nth-of-type(2) > div > div > nav,,Breadcrumb,breadcrumbs-container,,True,False,54,1,div
https://developer.mozilla.org/en-US/docs/Web/Media/images,media,nav,"{'aria-label': 'Related Topics', 'class': 'sidebar-inner'}","Filter sidebar
Audio and Video Delivery
Adding captions and subtitles to HTML video
Creating a cross-browser video player
Cross-browser audio basics
Livestreaming web audio and video
Media buffering, seeking, and time ranges
Setting up adaptive streaming media sources
Video player styling basics
Web Audio playbackRate explained
Audio and video manipulation
Autoplay guide for media and Web Audio APIs
DASH Adaptive Streaming for HTML 5 Video
Guide to streaming audio and video
Media type and format guide: image, audio, and video content
Codecs in common media types
Codecs used by WebRTC
Configuring servers for Ogg media
Digital audio concepts
Digital video concepts
Handling media support issues in web content
Image file type and format guide
Media container formats (file types)
Web audio codec guide
Web video codec guide
Using audio and video in HTML
Using images in HTML",True,"{'x': 15.994318008422852, 'y': -623.8209838867188, 'width': 239.53124046325684, 'height': 1295.2982177734375}",aside#sidebar-quicklinks > nav,,Related Topics,sidebar-inner,,True,False,880,3,aside
https://developer.mozilla.org/en-US/docs/Web/Media/images,media,nav,{},"In this article
References
Guides
Other topics",True,"{'x': 1007.6420288085938, 'y': 145.9943084716797, 'width': 239.99993896484375, 'height': 188.9346466064453}",div#root > div > div:nth-of-type(3) > div > div > aside > nav,,,,,True,False,46,1,aside
https://developer.mozilla.org/en-US/docs/Web/Media/images,media,header,{'class': 'top-navigation \n      \n      '},"References
Learn
Plus
Curriculum
NEW
Blog
Tools
Search MDN
SEARCH
Theme
Log in
Sign up for free",True,"{'x': 0, 'y': -0.9943181276321411, 'width': 1263.6363525390625, 'height': 64.90056431293488}",div#root > div > div:nth-of-type(2) > header,,,"top-navigation 
      
      ",,True,False,95,1,div
https://developer.mozilla.org/en-US/docs/Web/Media/images,media,header,{'class': 'sidebar-actions'},Filter sidebar,True,"{'x': 15.994318008422852, 'y': 97.99715423583984, 'width': 239.53124046325684, 'height': 63.991477966308594}",aside#sidebar-quicklinks > nav > header,,,sidebar-actions,,True,False,14,1,nav
https://developer.mozilla.org/en-US/docs/Web/Media/images,media,header,{},In this article,False,,aside#sidebar-quicklinks > nav > div > div > div > section > header,,,,,False,False,15,1,section
https://developer.mozilla.org/en-US/docs/Web/Media/images,media,header,{},In this article,True,"{'x': 1007.6420288085938, 'y': 196.1505584716797, 'width': 139.37493896484375, 'height': 23.039779663085938}",div#root > div > div:nth-of-type(3) > div > div > aside > nav > div > section > header,,,,,True,False,15,1,section
https://developer.mozilla.org/en-US/docs/Web/Media/images,media,header,{},Using images in HTML,True,"{'x': 319.8863525390625, 'y': 198.87783813476562, 'width': 639.7584838867188, 'height': 47.75567626953125}",main#content > article > header,,,,,True,False,20,1,article
https://developer.mozilla.org/en-US/docs/Web/Media/images,media,footer,"{'id': 'nav-footer', 'class': 'page-footer'}","Your blueprint for a better internet.

MDN on Mastodon
MDN on X (formerly Twitter)
MDN on GitHub
MDN Blog RSS Feed
MDN
About
Blog
Careers
Advertise with us
Support
Product help
Report an issue
Our communities
MDN Community
MDN Forum
MDN Chat
Developers
Web Technologies
Learn Web Development
MDN Plus
Hacks Blog
Website Privacy Notice
Cookies
Legal
Community Participation Guidelines

Visit Mozilla Corporation’s not-for-profit parent, the Mozilla Foundation.
Portions of this content are ©1998–2025 by individual mozilla.org contributors. Content available under a Creative Commons license.",True,"{'x': 0, 'y': 2501.946044921875, 'width': 1263.6363525390625, 'height': 344.928955078125}",footer#nav-footer,,,page-footer,nav-footer,True,False,591,1,div
