url,site_category,tag_name,attributes,inner_text,is_visible,bounding_box,selector,aria_role,aria_label,classes,id,is_clickable,has_hover,text_length,child_elements,parent_tag
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,content,p,{},"This page lists all the HTML elements, which are created using tags.",True,"{'x': 319.8863525390625, 'y': 278.6221618652344, 'width': 639.7584838867188, 'height': 27.982940673828125}",main#content > article > div > p,,,,,True,False,68,3,div
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,content,p,{},They are grouped by function to help you find what you have in mind easily. An alphabetical list of all elements is provided in the sidebar on every element's page as well as this one.,True,"{'x': 319.8863525390625, 'y': 338.59375, 'width': 639.7584838867188, 'height': 83.9488525390625}",main#content > article > div > p:nth-of-type(2),,,,,True,False,184,0,div
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,content,p,{},"Note: For more information about the basics of HTML elements and attributes, see Anatomy of an HTML element.",True,"{'x': 369.7016906738281, 'y': 470.5255432128906, 'width': 573.9488220214844, 'height': 55.965911865234375}",main#content > article > div > div > p,,,,,True,False,108,2,div
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,content,p,{},"Metadata contains information about the page. This includes information about styles, scripts and data to help software (search engines, browsers, etc.) use and render the page. Metadata for styles and scripts may be defined in the page or linked to another file that has the information.",True,"{'x': 319.8863525390625, 'y': 852.741455078125, 'width': 639.7584838867188, 'height': 111.93182373046875}",main#content > article > section:nth-of-type(2) > div > p,,,,,True,False,288,2,div
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,content,p,{},"Content sectioning elements allow you to organize the document content into logical pieces. Use the sectioning elements to create a broad outline for your page content, including header and footer navigation, and heading elements to identify sections of content.",True,"{'x': 319.8863525390625, 'y': 1925.8521728515625, 'width': 639.7584838867188, 'height': 111.931884765625}",main#content > article > section:nth-of-type(4) > div > p,,,,,True,False,262,0,div
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,content,p,{},"Use HTML text content elements to organize blocks or sections of content placed between the opening <body> and closing </body> tags. Important for accessibility and SEO, these elements identify the purpose or structure of that content.",True,"{'x': 319.8863525390625, 'y': 3448.66455078125, 'width': 639.7584838867188, 'height': 83.948974609375}",main#content > article > section:nth-of-type(5) > div > p,,,,,True,False,235,4,div
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,content,p,{},"Use the HTML inline text semantic to define the meaning, structure, or style of a word, line, or any arbitrary piece of text.",True,"{'x': 319.8863525390625, 'y': 5413.94873046875, 'width': 639.7584838867188, 'height': 55.9658203125}",main#content > article > section:nth-of-type(6) > div > p,,,,,True,False,125,0,div
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,content,p,{},"HTML supports various multimedia resources such as images, audio, and video.",True,"{'x': 319.8863525390625, 'y': 9087.8974609375, 'width': 639.7584838867188, 'height': 27.982421875}",main#content > article > section:nth-of-type(7) > div > p,,,,,True,False,76,0,div
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,content,p,{},"In addition to regular multimedia content, HTML can include a variety of other content, even if it's not always easy to interact with.",True,"{'x': 319.8863525390625, 'y': 9854.6015625, 'width': 639.7584838867188, 'height': 55.9658203125}",main#content > article > section:nth-of-type(8) > div > p,,,,,True,False,134,0,div
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,content,p,{},"You can embed SVG and MathML content directly into HTML documents, using the <svg> and <math> elements.",True,"{'x': 319.8863525390625, 'y': 10806.107421875, 'width': 639.7584838867188, 'height': 55.9658203125}",main#content > article > section:nth-of-type(9) > div > p,,,,,True,False,103,4,div
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,content,p,{},"To create dynamic content and Web applications, HTML supports the use of scripting languages, most prominently JavaScript. Certain elements support this capability.",True,"{'x': 319.8863525390625, 'y': 11253.3515625, 'width': 639.7584838867188, 'height': 83.94921875}",main#content > article > section:nth-of-type(10) > div > p,,,,,True,False,164,0,div
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,content,p,{},These elements let you provide indications that specific parts of the text have been altered.,True,"{'x': 319.8863525390625, 'y': 11801.4482421875, 'width': 639.7584838867188, 'height': 55.9658203125}",main#content > article > section:nth-of-type(11) > div > p,,,,,True,False,93,0,div
