url,original_tag,normalized_tag,semantic_role,element_type,is_interactive,is_visible,has_text,inner_text,selector,attributes
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,p,p,content,content,False,True,True,"This page lists all the HTML elements, which are created using tags.",main#content > article > div > p,{}
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,p,p,content,content,False,True,True,They are grouped by function to help you find what you have in mind easily. An alphabetical list of all elements is provided in the sidebar on every element's page as well as this one.,main#content > article > div > p:nth-of-type(2),{}
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,p,p,content,content,False,True,True,"Note: For more information about the basics of HTML elements and attributes, see Anatomy of an HTML element.",main#content > article > div > div > p,{}
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,p,p,content,content,False,True,True,"Metadata contains information about the page. This includes information about styles, scripts and data to help software (search engines, browsers, etc.) use and render the page. Metadata for styles and scripts may be defined in the page or linked to another file that has the information.",main#content > article > section:nth-of-type(2) > div > p,{}
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,p,p,content,content,False,True,True,"Content sectioning elements allow you to organize the document content into logical pieces. Use the sectioning elements to create a broad outline for your page content, including header and footer navigation, and heading elements to identify sections of content.",main#content > article > section:nth-of-type(4) > div > p,{}
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,p,p,content,content,False,True,True,"Use HTML text content elements to organize blocks or sections of content placed between the opening <body> and closing </body> tags. Important for accessibility and SEO, these elements identify the purpose or structure of that content.",main#content > article > section:nth-of-type(5) > div > p,{}
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,p,p,content,content,False,True,True,"Use the HTML inline text semantic to define the meaning, structure, or style of a word, line, or any arbitrary piece of text.",main#content > article > section:nth-of-type(6) > div > p,{}
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,p,p,content,content,False,True,True,"HTML supports various multimedia resources such as images, audio, and video.",main#content > article > section:nth-of-type(7) > div > p,{}
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,p,p,content,content,False,True,True,"In addition to regular multimedia content, HTML can include a variety of other content, even if it's not always easy to interact with.",main#content > article > section:nth-of-type(8) > div > p,{}
https://developer.mozilla.org/en-US/docs/Web/HTML/Element,p,p,content,content,False,True,True,"You can embed SVG and MathML content directly into HTML documents, using the <svg> and <math> elements.",main#content > article > section:nth-of-type(9) > div > p,{}
